timestamp,angle
28715000000,5.56419820441e-07
28749000000,5.55535734748e-07
28783000000,5.53035874873e-07
28850000000,5.49731510091e-07
28915000000,-5.48106527276e-07
28949000000,-5.46354215203e-07
29015000000,-5.44244642242e-07
29049000000,-5.41715849067e-07
29115000000,-5.38375218184e-07
29149000000,-5.37601749784e-07
29215000000,-5.36171057774e-07
29315000000,5.31748071353e-07
29415000000,5.30145769062e-07
29450000000,-5.29300564267e-07
29515000000,5.26816450019e-07
29550000000,5.27000111106e-07
29615000000,5.25807081431e-07
29649000000,5.26742041984e-07
29715000000,5.26062876816e-07
29749000000,5.25728353296e-07
29816000000,-5.26110568444e-07
29882000000,-5.27081738255e-07
29949000000,5.29000885763e-07
30015000000,5.2893449265e-07
30049000000,5.29015665052e-07
30115000000,5.2896592706e-07
30149000000,5.2897888736e-07
30183000000,5.29214560174e-07
30249000000,5.29051078502e-07
30315000000,3.1677660445e-05
30383000000,-2.64740701823e-05
30449000000,-2.89560539386e-05
30516000000,-1.43944298543e-05
30615000000,-6.80081757309e-06
30649000000,-6.94959396697e-07
30683000000,0.000130083266413
30750000000,0.000164530501934
30815000000,-0.000131495995447
30849000000,-2.01485945581e-05
30915000000,3.33029784088e-05
30949000000,1.37575134431e-05
31015000000,-1.03000002127e-05
31049000000,-1.40801303132e-05
31115000000,-6.47782580927e-05
31149000000,2.57669416897e-05
31183000000,1.02673511719e-05
31249000000,5.74304385736e-06
31315000000,2.59609441855e-06
31349000000,1.90021501112e-06
31383000000,1.07447874598e-06
31449000000,6.16986710611e-07
31515000000,5.31323848918e-07
31549000000,5.30989495928e-07
31615000000,5.30707609414e-07
31649000000,5.52432254608e-07
31716000000,-5.36877621471e-07
31750000000,-5.30390195763e-07
31815000000,5.29737008037e-07
31849000000,5.30464944859e-07
31915000000,-5.33708089279e-07
31949000000,5.30350519057e-07
32015000000,-5.31141665761e-07
32050000000,5.30907811935e-07
32115000000,5.33482591436e-07
32149000000,-5.35062270046e-07
32215000000,-4.80118396808e-05
32249000000,-7.59189060773e-05
32283000000,-3.69937947653e-06
32349000000,-1.84868872566e-06
32415000000,0.000214795145439
32449000000,-9.49590976234e-05
32516000000,2.02946193895e-05
32582000000,9.38935772865e-06
32649000000,4.19955722464e-06
32716000000,2.24173436436e-06
32782000000,8.77286936429e-07
32849000000,5.58957765406e-07
32915000000,5.59130114652e-07
32949000000,-0.000127388513647
33116000000,-5.30510478711e-05
33151000000,0.000203326300834
33215000000,-8.48655035952e-05
33249000000,4.64280165033e-05
33283000000,8.43330053613e-05
33349000000,3.44328182109e-05
33383000000,0.000193950952962
33449000000,-4.41342344857e-05
33515000000,1.98604502657e-05
33549000000,1.05752233139e-05
33615000000,2.64009440798e-06
33649000000,3.28397163685e-06
33715000000,1.02830529158e-06
33750000000,8.16340218535e-07
33849000000,5.61301192192e-07
33915000000,-5.59343618534e-07
33949000000,5.5871441873e-07
33983000000,4.57355163235e-05
34049000000,-4.86356984766e-05
34083000000,-4.53801476397e-05
34149000000,2.79949381365e-05
34249000000,-8.7599575636e-05
34315000000,-1.27474741021e-05
34349000000,4.40391086158e-05
34383000000,2.39954442804e-05
34449000000,-0.000121324592328
34515000000,-0.000206484386581
34549000000,0.000162750860909
34616000000,-2.76047940133e-05
34682000000,-1.29811478473e-05
34749000000,0.000105762752355
34815000000,-6.75952469464e-05
34849000000,-1.42601693369e-05
34949000000,0.0416961722076
35015000000,0.16407905519
35049000000,0.245183393359
35115000000,0.419721394777
35150000000,0.517105937004
35316000000,0.990054249763
35352000000,1.09401321411
35415000000,1.27557396889
35449000000,1.37380099297
35483000000,1.4490019083
35549000000,1.47047638893
35615000000,1.46064555645
35649000000,1.45795559883
35750000000,1.45513117313
35815000000,1.45424842834
35849000000,1.45431125164
35915000000,1.44449198246
35949000000,1.4223048687
35983000000,1.3925536871
36049000000,1.30654966831
36115000000,1.18281233311
36150000000,1.10487627983
36215000000,0.944103777409
36249000000,0.857654690742
36315000000,0.692961513996
36349000000,0.608393192291
36415000000,0.43872910738
36450000000,0.354094028473
36515000000,0.211972177029
36649000000,-0.00297754374333
36683000000,-0.0248035416007
36749000000,-0.0154873905703
36815000000,-0.00705024553463
36915000000,-0.00198768102564
36950000000,-0.0013358668657
37015000000,-0.00099220580887
37049000000,-0.000773805950303
37115000000,-0.00014179138816
37149000000,-1.58061138791e-05
37183000000,-2.46674862865e-05
37249000000,-0.000230206176639
37315000000,-0.000244664319325
37349000000,0.00438240263611
37415000000,0.062869630754
37449000000,0.0996810048819
37515000000,0.171975508332
37549000000,0.20874235034
37615000000,0.282085239887
37649000000,0.314195126295
37683000000,0.336054682732
37750000000,0.342288285494
37815000000,0.340595602989
37849000000,0.343635708094
37883000000,0.352618604898
37949000000,0.375255137682
38015000000,0.378014206886
38050000000,0.377546697855
38116000000,0.376220405102
38182000000,0.374021798372
38216000000,0.373699247837
38282000000,0.373704075813
38317000000,0.373644590378
38382000000,0.373122632504
38449000000,0.367099553347
38515000000,0.364870280027
38549000000,0.36411985755
38615000000,0.363027632236
38649000000,0.359420925379
38749000000,0.327045202255
38815000000,0.283026427031
38849000000,0.25942465663
38915000000,0.215181529522
38949000000,0.196159601212
39049000000,0.1584430933
39116000000,0.144595533609
39250000000,0.110048145056
39315000000,0.0986846983433
39349000000,0.0918242782354
39415000000,0.0742114260793
39449000000,0.0683462172747
39515000000,0.0614496469498
39549000000,0.0602638609707
39615000000,0.0580348223448
39649000000,0.0580658167601
39715000000,0.0584444962442
39815000000,0.0582843869925
39849000000,0.0582630075514
39915000000,0.0582772493362
39949000000,0.0583032257855
40015000000,0.0583161599934
40050000000,0.0583338290453
40115000000,0.058329641819
40149000000,0.0583276301622
40249000000,0.0545572116971
40315000000,0.0540755428374
40349000000,0.0541415289044
40415000000,0.054217658937
40449000000,0.0542479902506
40515000000,0.0542733818293
40616000000,0.0538230314851
40715000000,0.0537651740015
40749000000,0.0537706911564
40815000000,0.0537823624909
40849000000,0.053785212338
40883000000,0.0537862107158
40949000000,0.0537887364626
41049000000,0.0536785684526
41115000000,0.0538482330739
41149000000,0.0537705980241
41216000000,0.0537958331406
41250000000,0.053787983954
41315000000,0.0536368228495
41349000000,0.0537626557052
41415000000,0.0535538569093
41449000000,0.0521398335695
41515000000,0.0480690523982
41615000000,0.0341823510826
41716000000,0.018805116415
41750000000,0.0168439410627
41816000000,0.0172165390104
41882000000,0.0176251363009
41949000000,0.0140569843352
41983000000,0.0107655245811
42049000000,0.0060575841926
42083000000,0.0042081726715
42149000000,-0.000716270064004
42216000000,-0.00044824797078
42283000000,-0.000207921184483
42349000000,-2.21835925913e-05
42416000000,-6.3247687649e-05
42450000000,-2.03677482205e-05
42515000000,-1.80035185622e-05
42549000000,-1.01353653008e-05
42682000000,-2.29310580835e-06
42716000000,-1.20354854971e-06
42750000000,-3.20486942655e-05
42815000000,5.57995372219e-06
42883000000,-3.64053312296e-06
42949000000,1.41944462939e-06
43015000000,-9.87381326922e-07
43050000000,5.59191278171e-07
43115000000,5.579075264e-07
43150000000,-5.58541444207e-07
43215000000,5.57904741072e-07
43249000000,5.62335742416e-07
43315000000,5.59893294394e-07
43349000000,-0.000163283461006
43415000000,0.000107421932626
43449000000,-4.59037300971e-06
43516000000,-1.46002721522e-05
43583000000,-1.06120087366e-05
43649000000,0.000139217881951
43715000000,-5.0029670092e-05
43749000000,-4.63928190584e-05
43815000000,1.10479986688e-05
43915000000,5.57950045277e-07
43949000000,9.62694912232e-07
44015000000,1.8227548253e-06
44049000000,4.89262092742e-05
44116000000,1.21356083582e-06
44182000000,6.21261688138e-06
44216000000,4.64512913823e-06
44250000000,3.30511784341e-06
44315000000,1.76985588496e-06
44349000000,1.51780000124e-06
44416000000,1.56207204327e-06
44516000000,9.27512928683e-07
44582000000,5.36753702818e-07
44649000000,0.00446558836848
44715000000,0.0247961264104
44749000000,0.0284236818552
44815000000,0.0320479273796
44849000000,0.0361948013306
44915000000,0.0554610639811
44950000000,0.0752619728446
45015000000,0.110796891153
45049000000,0.119546659291
45149000000,0.118621505797
45215000000,0.117671296
45315000000,0.117294281721
45349000000,0.116916254163
45416000000,0.116927161813
45483000000,0.117418117821
45549000000,0.117377720773
45583000000,0.117364250124
45650000000,0.117349326611
45715000000,0.114420540631
45749000000,0.113450929523
45783000000,0.113068506122
45849000000,0.110879354179
45915000000,0.105305671692
45949000000,0.103723607957
46015000000,0.103833891451
46049000000,0.10397592932
46116000000,0.104094333947
46182000000,0.103894688189
46249000000,0.104244112968
46315000000,0.104243919253
46349000000,0.104236260056
46415000000,0.104227140546
46449000000,0.1042259112
46516000000,0.104224890471
46582000000,0.104224517941
46649000000,0.104224555194
46715000000,0.104224674404
46749000000,0.104224666953
46815000000,0.104224838316
46849000000,0.104279890656
46915000000,0.104216478765
46949000000,0.104257389903
46983000000,0.104038491845
47049000000,0.102626219392
47115000000,0.100328817964
47149000000,0.0993819981813
47215000000,0.0981697291136
47249000000,0.097506634891
47315000000,0.0954585149884
47350000000,0.0935571715236
47415000000,0.0913621485233
47449000000,0.0901877880096
47515000000,0.0873774066567
47549000000,0.0856336429715
47615000000,0.0835032090545
47649000000,0.0836150497198
47715000000,0.0837207660079
47749000000,0.0838879942894
47816000000,0.0840223953128
47850000000,0.0840246230364
47915000000,0.0840362012386
47949000000,0.0840410664678
48015000000,0.0840460285544
48049000000,0.0840474814177
48116000000,0.0835923552513
48182000000,0.0827725157142
48249000000,0.0818387046456
48315000000,0.0782248228788
48415000000,0.0767154321074
48483000000,0.0768647193909
48549000000,0.0771161988378
48615000000,0.0773436054587
48649000000,0.0772011056542
48683000000,0.0769019499421
48749000000,0.0771735757589
48783000000,0.0772485807538
48850000000,0.0766376927495
48915000000,0.0801270976663
48949000000,0.0838170424104
49015000000,0.0871386751533
49049000000,0.0887864083052
49115000000,0.101302109659
49149000000,0.110602661967
49249000000,0.145213320851
49349000000,0.186960667372
49415000000,0.236093491316
49449000000,0.262498825788
49516000000,0.309845894575
49550000000,0.324980825186
49615000000,0.34210690856
49649000000,0.351515382528
49715000000,0.377319335938
49749000000,0.392116457224
49815000000,0.414680927992
49849000000,0.418373197317
49883000000,0.417962223291
49950000000,0.416617959738
50016000000,0.416035234928
50050000000,0.415839284658
50115000000,0.415619760752
50149000000,0.415482491255
50215000000,0.416085839272
50249000000,0.415808916092
50316000000,0.415512442589
50383000000,0.415270239115
50449000000,0.415143609047
50516000000,0.415156811476
50550000000,0.415221661329
50615000000,0.414632201195
50649000000,0.41458272934
50715000000,0.414542496204
50749000000,0.413942307234
50849000000,0.406695067883
50916000000,0.398027211428
51049000000,0.378359436989
51115000000,0.366508305073
51149000000,0.356321543455
51215000000,0.329233795404
51250000000,0.304271757603
51315000000,0.256512254477
51349000000,0.236308217049
51416000000,0.202816739678
51550000000,0.175660893321
51615000000,0.14583055675
51715000000,0.0800886154175
51750000000,0.0721187517047
51815000000,0.0724811926484
51849000000,0.0726422667503
51916000000,0.0728682801127
51982000000,0.0729437023401
52049000000,0.0728113651276
52115000000,0.0730335116386
52149000000,0.0733053386211
52215000000,0.0730331540108
52249000000,0.0726411268115
52315000000,0.0735921561718
52350000000,0.073116928339
52415000000,0.0797348096967
52449000000,0.0915545672178
52515000000,0.115621730685
52549000000,0.124391272664
52616000000,0.139179676771
52683000000,0.155295372009
52816000000,0.221125885844
52850000000,0.257869333029
52916000000,0.317528635263
52982000000,0.382522761822
53049000000,0.417054772377
53115000000,0.433795660734
53149000000,0.435414999723
53216000000,0.433948636055
53250000000,0.43348506093
53316000000,0.432998269796
53382000000,0.432633280754
53450000000,0.430137366056
53515000000,0.425414711237
53549000000,0.420661568642
53583000000,0.417058378458
53649000000,0.387831628323
53715000000,0.353147536516
53783000000,0.343911260366
53849000000,0.344964325428
53915000000,0.345726937056
53950000000,0.345929533243
54015000000,0.346221446991
54049000000,0.343536347151
54083000000,0.335903584957
54149000000,0.314292311668
54216000000,0.29574328661
54282000000,0.284853190184
54349000000,0.27247262001
54383000000,0.268444627523
54449000000,0.266121834517
54515000000,0.259041428566
54549000000,0.25425902009
54615000000,0.243884697556
54649000000,0.238256275654
54683000000,0.231764540076
54749000000,0.221964463592
54815000000,0.217591062188
54849000000,0.217878475785
54915000000,0.217231109738
54950000000,0.216355472803
55016000000,0.216994404793
55082000000,0.216723546386
55215000000,0.217171370983
55249000000,0.217178791761
55315000000,0.21719263494
55349000000,0.217196524143
55415000000,0.217525720596
55449000000,0.217551022768
55649000000,0.217609927058
55715000000,0.217217698693
55750000000,0.217273950577
55815000000,0.216716691852
55849000000,0.216850176454
55883000000,0.217065244913
55949000000,0.217193901539
56015000000,0.217206150293
56049000000,0.217206314206
56115000000,0.217069044709
56149000000,0.217312529683
56215000000,0.218159481883
56249000000,0.221453160048
56349000000,0.240179315209
56383000000,0.242344781756
56449000000,0.242968797684
56515000000,0.243434935808
56549000000,0.2479069978
56583000000,0.258162349463
56649000000,0.277245104313
56715000000,0.289651542902
56749000000,0.297277778387
56815000000,0.312108844519
56849000000,0.315745592117
56883000000,0.316206842661
56950000000,0.315788805485
57015000000,0.31527608633
57050000000,0.314997434616
57115000000,0.314477026463
57149000000,0.314361155033
57215000000,0.314370453358
57249000000,0.314723014832
57315000000,0.314763039351
57349000000,0.316229760647
57416000000,0.342698693275
57450000000,0.359636604786
57515000000,0.385776519775
57549000000,0.39014968276
57615000000,0.389025509357
57649000000,0.388297826052
57749000000,0.387851327658
57783000000,0.387683153152
57849000000,0.38708537817
57915000000,0.387130081654
57949000000,0.386505633593
58015000000,0.385635882616
58049000000,0.384896725416
58115000000,0.378589302301
58149000000,0.374365270138
58215000000,0.36369562149
58249000000,0.350247472525
58349000000,0.284367471933
58415000000,0.241190671921
58449000000,0.215452224016
58515000000,0.161911636591
58549000000,0.128872409463
58615000000,0.0598082914948
58649000000,0.0234925225377
58715000000,0.000162173411809
58783000000,0.000140339005156
58850000000,-0.00021051208023
58916000000,-8.13918522908e-05
58982000000,4.04521524615e-05
59049000000,0.000129219552036
59116000000,-0.000152057618834
59150000000,-0.000183871597983
59215000000,0.000174468659679
59249000000,8.35120445117e-05
59283000000,-0.000103982012661
59449000000,0.000771364895627
59483000000,0.000121765981021
59549000000,-9.94795773295e-05
59615000000,-1.76982084668e-05
59649000000,3.50078225893e-05
59683000000,-0.000685917912051
59750000000,-8.75972473295e-05
59815000000,0.000588980095927
59849000000,-9.61397927313e-06
59915000000,-6.25829270575e-05
59949000000,-0.000317991012707
59983000000,-0.000460526003735
60049000000,0.00053880730411
60115000000,8.93938777153e-05
60149000000,9.7203264886e-05
60215000000,-0.000738479138818
60249000000,-0.000543675792869
60283000000,-0.00033036491368
60350000000,0.000360811420251
60415000000,0.000278191728285
60449000000,0.000157640213729
60516000000,-0.047102689743
60583000000,-0.132767766714
60715000000,-0.321128904819
60749000000,-0.374067246914
60816000000,-0.474006295204
60850000000,-0.524134397507
60915000000,-0.628177583218
60949000000,-0.684985458851
61016000000,-0.802334189415
61149000000,-1.05345392227
61215000000,-1.18656694889
61316000000,-1.39204418659
61382000000,-1.47095143795
61449000000,-1.51775550842
61515000000,-1.53570473194
61549000000,-1.53509426117
61615000000,-1.53394973278
61683000000,-1.53559970856
61749000000,-1.53461408615
61915000000,-1.53524923325
61949000000,-1.53470408916
62015000000,-1.53429305553
62115000000,-1.53150331974
62149000000,-1.52958142757
62249000000,-1.50895559788
62349000000,-1.44395291805
62416000000,-1.36872184277
62482000000,-1.29008972645
62516000000,-1.24957334995
62582000000,-1.17794549465
62649000000,-1.13694453239
62715000000,-1.11970257759
62816000000,-1.11968576908
62883000000,-1.11874008179
62949000000,-1.08065533638
63015000000,-1.01867377758
63049000000,-0.98284137249
63116000000,-0.905224740505
63315000000,-0.596139669418
63349000000,-0.521160662174
63383000000,-0.439807891846
63449000000,-0.269016325474
63515000000,-0.117595076561
63550000000,-0.0779295563698
63615000000,-0.0359681136906
63650000000,-0.0236226432025
63716000000,-0.0098758963868
63783000000,-0.00495623610914
63916000000,-0.0016781964805
63982000000,-0.000639262492768
64049000000,0.000214475905523
64115000000,-0.0109683973715
64216000000,-0.16659155488
64316000000,-0.351807236671
64383000000,-0.481417864561
64450000000,-0.604193747044
64515000000,-0.691997647285
64549000000,-0.73330193758
64616000000,-0.814808368683
64650000000,-0.856872558594
64715000000,-0.91719943285
64749000000,-0.933706104755
64783000000,-0.942664265633
64850000000,-0.942577898502
64915000000,-0.939114630222
64949000000,-0.938038468361
65050000000,-0.937485933304
65115000000,-0.938621640205
65149000000,-0.937872350216
65215000000,-0.937277793884
65249000000,-0.937852442265
65316000000,-0.938047289848
65382000000,-0.936916291714
65416000000,-0.936605513096
65450000000,-0.937042474747
65515000000,-0.937047898769
65549000000,-0.937349140644
65615000000,-0.932767987251
65650000000,-0.920055806637
65750000000,-0.872671604156
65815000000,-0.851486682892
65850000000,-0.84715294838
65915000000,-0.844832658768
65949000000,-0.845533907413
66015000000,-0.846448779106
66049000000,-0.847019255161
66115000000,-0.846793055534
66149000000,-0.846690535545
66183000000,-0.84702539444
66249000000,-0.846520781517
66315000000,-0.842921614647
66349000000,-0.836850583553
66415000000,-0.827765107155
66449000000,-0.827811896801
66515000000,-0.829340457916
66549000000,-0.828731417656
66583000000,-0.828419566154
66649000000,-0.828993022442
66749000000,-0.826565504074
66783000000,-0.813909471035
66849000000,-0.759064674377
66915000000,-0.686092078686
66983000000,-0.604684114456
67050000000,-0.516557335854
67115000000,-0.435648560524
67149000000,-0.394392222166
67282000000,-0.343499839306
67349000000,-0.343333125114
67383000000,-0.343684226274
67449000000,-0.343180835247
67515000000,-0.341427594423
67549000000,-0.33447021246
67649000000,-0.331102758646
67683000000,-0.33306697011
67749000000,-0.333927094936
67815000000,-0.334051579237
67849000000,-0.334583103657
67916000000,-0.344567418098
67982000000,-0.372031956911
68049000000,-0.396900594234
68115000000,-0.408550351858
68149000000,-0.412678927183
68215000000,-0.421329766512
68315000000,-0.460743248463
68349000000,-0.479741513729
68417000000,-0.525987923145
68482000000,-0.553787648678
68549000000,-0.557762265205
68583000000,-0.55678910017
68649000000,-0.555351257324
68715000000,-0.554638504982
68749000000,-0.554367661476
68815000000,-0.554291307926
68849000000,-0.554215312004
68915000000,-0.554140925407
68949000000,-0.554249942303
69016000000,-0.553961575031
69050000000,-0.554096102715
69115000000,-0.554265499115
69149000000,-0.552695512772
69215000000,-0.552205324173
69249000000,-0.551837086678
69283000000,-0.551719844341
69349000000,-0.552313745022
69383000000,-0.552217483521
69449000000,-0.552018463612
69515000000,-0.552072763443
69549000000,-0.552021741867
69615000000,-0.551814556122
69650000000,-0.549433350563
69715000000,-0.541499853134
69749000000,-0.541339695454
69815000000,-0.541766345501
69849000000,-0.5415122509
69915000000,-0.541535913944
69949000000,-0.533042907715
70015000000,-0.479608029127
70049000000,-0.445106327534
70116000000,-0.37429445982
70150000000,-0.328517615795
70215000000,-0.226420834661
70249000000,-0.167551264167
70316000000,-0.0594439804554
70382000000,-0.0266067367047
70450000000,-0.0121675310656
70515000000,-0.00564257195219
70649000000,-0.00138278468512
70715000000,-0.000312237971229
70750000000,-1.58592247317e-05
70815000000,-0.000387451960705
70850000000,-0.000430505751865
70916000000,0.000148184379213
70950000000,0.000310388044454
71015000000,-0.000328716996592
71049000000,-0.000299852486933
71115000000,2.76312184724e-05
71149000000,-6.3672894612e-05
71249000000,5.72005376398e-07
71315000000,-6.79981822032e-05
71415000000,3.20510516758e-05
71449000000,6.30836393611e-06
71515000000,-0.000128040192067
71549000000,0.000208616678719
71615000000,0.000335682736477
71649000000,-0.0001451572316
71782000000,0.00032908283174
71816000000,-8.73939061421e-05
71850000000,-0.000273167679552
71915000000,-1.26310787891e-05
71950000000,2.41762500082e-05
72015000000,3.81984546038e-06
72115000000,-8.50064243423e-05
72149000000,0.000316980906064
72216000000,-5.66710841667e-05
72282000000,-9.87319217529e-05
72349000000,4.5335633331e-05
72416000000,-0.0250335484743
72482000000,-0.0685029104352
72549000000,-0.113809160888
72615000000,-0.120950721204
72649000000,-0.120256014168
72683000000,-0.119087196887
72749000000,-0.120354346931
72815000000,-0.156717211008
72849000000,-0.183593824506
72915000000,-0.238251015544
72949000000,-0.266708165407
73015000000,-0.314427912235
73050000000,-0.323718577623
73115000000,-0.321788340807
73149000000,-0.32134398818
73215000000,-0.320781350136
73249000000,-0.321461170912
73315000000,-0.325104176998
73350000000,-0.324616253376
73416000000,-0.320657014847
73482000000,-0.289438009262
73516000000,-0.254103213549
73550000000,-0.212895274162
73615000000,-0.123219005764
73649000000,-0.0750797539949
73715000000,-0.018104519695
73882000000,-0.0105220377445
73949000000,-0.00996534712613
74015000000,-0.00947848521173
74049000000,-0.00958096794784
74115000000,-0.00939036067575
74150000000,-0.00927296280861
74215000000,-0.0120311332867
74249000000,-0.0128362188116
74315000000,-0.0168403759599
74349000000,-0.0205409321934
74383000000,-0.0211101453751
74449000000,-0.0208287891001
74516000000,-0.0211243461818
74582000000,-0.026841621846
74649000000,-0.0332278162241
74715000000,-0.039048422128
74749000000,-0.0390595048666
74815000000,-0.0447693392634
74849000000,-0.047619342804
74915000000,-0.0503317154944
74949000000,-0.0526810996234
75015000000,-0.0617521107197
75050000000,-0.0748497322202
75115000000,-0.101991653442
75216000000,-0.106845609844
75250000000,-0.108488380909
75415000000,-0.138753578067
75449000000,-0.141840755939
75516000000,-0.154298901558
75550000000,-0.162417516112
75615000000,-0.175274431705
75649000000,-0.174501612782
75715000000,-0.173341393471
75749000000,-0.174223154783
75815000000,-0.182532191277
75849000000,-0.187941119075
75915000000,-0.188237935305
75950000000,-0.187932923436
76016000000,-0.187524661422
76083000000,-0.18531665206
76149000000,-0.184278190136
76215000000,-0.18313229084
76250000000,-0.174867540598
76315000000,-0.155809611082
76349000000,-0.146580189466
76383000000,-0.139432266355
76449000000,-0.138218045235
76483000000,-0.138954907656
76549000000,-0.139167383313
76615000000,-0.135375544429
76649000000,-0.127635613084
76715000000,-0.0972019284964
76750000000,-0.0796059817076
76915000000,0.00455006957054
76949000000,0.00322365597822
76983000000,0.00233790650964
77049000000,0.00094781757798
77115000000,0.000530225166585
77149000000,0.000486638193252
77183000000,0.000324724300299
77249000000,3.23864733218e-05
77315000000,0.000144157093018
77349000000,7.00365262674e-06
77415000000,6.5487329266e-05
77449000000,5.60779444641e-05
77515000000,-1.19340711535e-06
77616000000,0.000106090337795
77683000000,-0.000369255896658
77749000000,0.000286644935841
77783000000,0.000150440391735
77849000000,-7.22922704881e-05
77883000000,-0.000150813633809
77949000000,0.000146883568959
78016000000,1.73873522726e-05
78082000000,-3.27525704051e-05
78116000000,9.24275536818e-06
78182000000,-3.84459199267e-05
78249000000,4.46837111667e-05
78316000000,-0.000102677440736
78382000000,0.000330787705025
78449000000,-0.000103662365291
78483000000,-0.000222282789764
78549000000,0.000195375483599
78615000000,-0.000191221028217
78649000000,-6.06354951742e-05
78716000000,-8.22374713607e-05
78750000000,3.02496882796e-05
78815000000,-2.57874708041e-05
78915000000,5.34806677024e-05
78949000000,-0.000115521630505
79016000000,0.000333337055054
79082000000,-0.000258082960499
79149000000,-0.000146992009832
79183000000,9.36937358347e-05
79249000000,0.000219024921535
79315000000,-7.32858752599e-05
79349000000,-8.04649607744e-05
79383000000,-1.21517723528e-05
79449000000,1.20925833471e-05
79516000000,1.22257852126e-05
79583000000,-0.00010474735609
79649000000,-7.96480162535e-05
79715000000,0.0003209845745
79749000000,-1.57338472491e-05
79815000000,-2.60421638814e-05
79849000000,8.74508202742e-07
79883000000,-0.000213583014556
79949000000,0.000326223904267
80015000000,-9.26661523408e-05
80050000000,-0.000285515765427
80115000000,2.56938783423e-05
80149000000,-2.85032401734e-05
80183000000,-7.21868809705e-06
80316000000,-8.79329018062e-05
80382000000,0.000163123811944
80450000000,-2.6531799449e-05
80515000000,5.87271551922e-06
80550000000,-0.000162648109836
80615000000,0.00061696418561
80649000000,7.9386147263e-05
80683000000,-0.000431273918366
80749000000,-6.02754553256e-05
80815000000,-3.76339849026e-05
80850000000,0.000180336195626
80915000000,-0.000217326756683
80949000000,-9.29573943722e-05
81015000000,0.000154403489432
81050000000,8.86349589564e-05
81115000000,-8.29739001347e-05
81149000000,3.65968735423e-05
81249000000,0.000399702927098
81283000000,-3.32308773068e-05
81415000000,-7.07539365976e-05
